shipment_id,origin_country,origin_city,destination_country,destination_city,actual_ship,actual_delivery,weight,weight_uq,volume,volume_uq,vessel,flight_voyage,actual_transit_days,all_modes_goal_transit_days,delay_diff_days,distance_km,leadtime_expected_days,ship_year,ship_month,ship_week,ship_dow,average_distance_per_day,origin_temp_mean,origin_temp_max,origin_temp_min,origin_precip_mm,origin_rained,dest_temp_mean,dest_temp_max,dest_temp_min,dest_precip_mm,dest_rained
AF7447077888,ZA,JNB,MZ,TET,2023-05-11,2023-05-16,23247.89,KG,6.042,M3,20 TONNER,ROAD,5,5,0,1501,4,2023,5,19,Thursday,375.25,16.436363636363637,18.9,11.4,0.0,False,27.94545454545455,30.3,23.0,0.0,False
AF7447077889,ZA,JNB,ZM,KIW,2023-05-11,2023-05-17,978.0,KG,12.0,M3,1 TONNER,ROAD,6,6,0,1930,5,2023,5,19,Thursday,386.0,16.436363636363637,18.9,11.4,0.0,False,24.80909090909091,27.7,17.8,0.0,False
AF7447077890,ZA,JNB,ZM,KIW,2023-05-11,2023-05-17,679.45,KG,0.874,M3,1 TONNER,ROAD,6,6,0,1930,5,2023,5,19,Thursday,386.0,16.436363636363637,18.9,11.4,0.0,False,24.80909090909091,27.7,17.8,0.0,False
AF7447077895,ZA,JNB,ZM,KIW,2023-05-12,2023-05-18,214.0,KG,0.285,M3,8 TONNER,ROAD,6,6,0,1930,5,2023,5,19,Friday,386.0,18.018181818181816,20.6,12.4,0.0,False,25.136363636363637,27.6,18.3,0.0,False
AF7447077896,ZA,JNB,ZM,KIW,2023-05-12,2023-05-18,3152.22,KG,19.304,M3,8 TONNER,ROAD,6,6,0,1930,5,2023,5,19,Friday,386.0,18.018181818181816,20.6,12.4,0.0,False,25.136363636363637,27.6,18.3,0.0,False
AF7447077899,ZA,JNB,ZW,HRE,2023-05-12,2023-05-16,274.99,KG,2.1945,M3,8 TONNER,ROAD,4,4,0,1123,3,2023,5,19,Friday,374.3333333333333,18.018181818181816,20.6,12.4,0.0,False,21.527272727272727,24.1,16.5,0.0,False
AF7447077910,ZA,JNB,TZ,DAR,2023-05-13,2023-05-23,430.14,KG,2.641,M3,8 TONNER,ROAD,10,10,0,3533,8,2023,5,19,Saturday,441.625,17.254545454545454,19.7,12.4,0.0,False,28.38181818181818,30.0,25.4,0.8,True
AF7447077911,ZA,JNB,TZ,DAR,2023-05-13,2023-05-23,179.76,KG,1.0545,M3,8 TONNER,ROAD,10,10,0,3533,8,2023,5,19,Saturday,441.625,17.254545454545454,19.7,12.4,0.0,False,28.38181818181818,30.0,25.4,0.8,True
AF7447077917,ZA,JNB,MZ,TET,2023-05-13,2023-05-18,201.16,KG,0.228,M3,8 TONNER,ROAD,5,5,0,1501,4,2023,5,19,Saturday,375.25,17.254545454545454,19.7,12.4,0.0,False,29.145454545454548,32.4,22.7,0.0,False
AF7447077914,ZA,JNB,MZ,TET,2023-05-13,2023-05-18,1930.28,KG,8.6735,M3,8 TONNER,ROAD,5,5,0,1501,4,2023,5,19,Saturday,375.25,17.254545454545454,19.7,12.4,0.0,False,29.145454545454548,32.4,22.7,0.0,False
AF7447077915,ZA,JNB,CD,FBM,2023-05-16,2023-05-23,3603.76,KG,3.4105,M3,15 TONNER,ROAD,7,7,0,2115,6,2023,5,20,Tuesday,352.5,11.672727272727274,13.3,8.9,0.5,True,25.23636363636364,27.8,19.5,0.0,False
AF7447077916,ZA,JNB,CD,FBM,2023-05-16,2023-05-23,7150.81,KG,19.95,M3,15 TONNER,ROAD,7,7,0,2115,6,2023,5,20,Tuesday,352.5,11.672727272727274,13.3,8.9,0.5,True,25.23636363636364,27.8,19.5,0.0,False
AF7447077975,ZA,JNB,CD,FBM,2023-05-13,2023-05-20,7695.44,KG,5.016,M3,12 TONNER,ROAD,7,7,0,2115,6,2023,5,19,Saturday,352.5,17.254545454545454,19.7,12.4,0.0,False,26.07272727272728,29.1,19.0,0.0,False
AF7447077976,ZA,JNB,ZM,KIW,2023-05-16,2023-05-22,8110.6,KG,27.911,M3,15 TONNER,ROAD,6,6,0,1930,5,2023,5,20,Tuesday,386.0,11.672727272727274,13.3,8.9,0.5,True,25.63636363636363,27.8,19.7,0.0,False
AF7447077977,ZA,JNB,ZM,KIW,2023-05-17,2023-05-23,11536.74,KG,6.1085,M3,12 TONNER,ROAD,6,6,0,1930,5,2023,5,20,Wednesday,386.0,14.781818181818185,17.8,9.0,0.0,False,25.627272727272725,27.4,20.3,0.1,True
AF7447077979,ZA,JNB,ZM,KIW,2023-05-17,2023-05-23,8110.6,KG,27.911,M3,8 TONNER,ROAD,6,6,0,1930,5,2023,5,20,Wednesday,386.0,14.781818181818185,17.8,9.0,0.0,False,25.627272727272725,27.4,20.3,0.1,True
AF7447077940,ZA,JNB,ZW,HRE,2023-05-17,2023-05-21,416.23,KG,0.988,M3,4 TONNER,ROAD,4,4,0,1123,3,2023,5,20,Wednesday,374.3333333333333,14.781818181818185,17.8,9.0,0.0,False,23.57272727272727,26.3,18.2,0.0,False
AF7447077940,ZA,JNB,ZM,KIW,2023-05-17,2023-05-23,170.13,KG,0.361,M3,1 TONNER,ROAD,6,6,0,1930,5,2023,5,20,Wednesday,386.0,14.781818181818185,17.8,9.0,0.0,False,25.627272727272725,27.4,20.3,0.1,True
AF7447077941,ZA,JNB,ZW,HRE,2023-05-17,2023-05-21,1338.57,KG,5.2725,M3,4 TONNER,ROAD,4,4,0,1123,3,2023,5,20,Wednesday,374.3333333333333,14.781818181818185,17.8,9.0,0.0,False,23.57272727272727,26.3,18.2,0.0,False
AF7447077941,ZA,JNB,ZM,KIW,2023-05-17,2023-05-23,411.95,KG,1.1305,M3,1 TONNER,ROAD,6,6,0,1930,5,2023,5,20,Wednesday,386.0,14.781818181818185,17.8,9.0,0.0,False,25.627272727272725,27.4,20.3,0.1,True
AF7447077949,ZA,JNB,ZW,HRE,2022-05-10,2022-05-14,803.57,KG,12.0,M3,1 TONNER,ROAD,4,4,0,1123,3,2022,5,19,Tuesday,374.3333333333333,15.509090909090908,18.5,9.5,0.0,False,20.10909090909091,23.0,15.6,0.0,False
AF7447077949,ZA,JNB,ZW,HRE,2023-05-18,2023-05-22,73.83,KG,0.399,M3,8 TONNER,ROAD,4,4,0,1123,3,2023,5,20,Thursday,374.3333333333333,14.363636363636363,17.4,10.3,0.4,True,24.236363636363635,26.7,18.9,0.0,False
AF7447077950,ZA,JNB,ZW,HRE,2023-05-18,2023-05-22,155.15,KG,0.475,M3,8 TONNER,ROAD,4,4,0,1123,3,2023,5,20,Thursday,374.3333333333333,14.363636363636363,17.4,10.3,0.4,True,24.236363636363635,26.7,18.9,0.0,False
AF7447077951,ZA,JNB,ZW,HRE,2023-05-18,2023-05-22,39.59,KG,0.114,M3,8 TONNER,ROAD,4,4,0,1123,3,2023,5,20,Thursday,374.3333333333333,14.363636363636363,17.4,10.3,0.4,True,24.236363636363635,26.7,18.9,0.0,False
AF7447077967,ZA,JNB,CD,FBM,2023-05-20,2023-05-27,9951.0,KG,8.5025,M3,12 TONNER,ROAD,7,7,0,2115,6,2023,5,20,Saturday,352.5,11.845454545454546,14.8,6.0,0.0,False,24.12727272727273,27.6,16.5,0.0,False
AF7447077968,ZA,JNB,CD,FBM,2023-05-20,2023-05-27,10340.48,KG,26.334,M3,12 TONNER,ROAD,7,7,0,2115,6,2023,5,20,Saturday,352.5,11.845454545454546,14.8,6.0,0.0,False,24.12727272727273,27.6,16.5,0.0,False
AF7447077969,ZA,JNB,ZM,KIW,2023-04-14,2023-04-20,1023.99,KG,12.0,M3,1 TONNER,ROAD,6,6,0,1930,5,2023,4,15,Friday,386.0,19.418181818181814,22.0,14.3,0.0,False,22.936363636363637,25.0,17.9,0.0,False
AF7447077970,ZA,JNB,TZ,MWZ,2023-05-20,2023-05-30,1403.84,KG,4.3035,M3,4 TONNER,ROAD,10,10,0,3610,8,2023,5,20,Saturday,451.25,11.845454545454546,14.8,6.0,0.0,False,25.463636363636365,28.6,20.1,0.2,True
AF7447077971,ZA,JNB,TZ,MWZ,2023-05-20,2023-05-30,3872.33,KG,4.9115,M3,4 TONNER,ROAD,10,10,0,3610,8,2023,5,20,Saturday,451.25,11.845454545454546,14.8,6.0,0.0,False,25.463636363636365,28.6,20.1,0.2,True
AF7447077978,ZA,JNB,ZM,KIW,2023-05-20,2023-05-26,1765.5,KG,2.09,M3,4 TONNER,ROAD,6,6,0,1930,5,2023,5,20,Saturday,386.0,11.845454545454546,14.8,6.0,0.0,False,24.690909090909088,27.6,17.8,0.0,False
AF7447077979,ZA,JNB,ZM,KIW,2023-05-20,2023-05-26,6195.3,KG,34.8365,M3,8 TONNER,ROAD,6,6,0,1930,5,2023,5,20,Saturday,386.0,11.845454545454546,14.8,6.0,0.0,False,24.690909090909088,27.6,17.8,0.0,False
AF7447077980,ZA,JNB,ZW,HRE,2023-05-20,2023-05-24,761.84,KG,3.629,M3,1 TONNER,ROAD,4,4,0,1123,3,2023,5,20,Saturday,374.3333333333333,11.845454545454546,14.8,6.0,0.0,False,23.754545454545458,26.7,17.0,0.0,False
AF7447077981,ZA,JNB,ZW,HRE,2023-05-20,2023-05-24,1476.6,KG,1.368,M3,4 TONNER,ROAD,4,4,0,1123,3,2023,5,20,Saturday,374.3333333333333,11.845454545454546,14.8,6.0,0.0,False,23.754545454545458,26.7,17.0,0.0,False
AF7447077987,ZA,JNB,ZW,HRE,2023-05-20,2023-05-24,21.4,KG,0.1615,M3,1 TONNER,ROAD,4,4,0,1123,3,2023,5,20,Saturday,374.3333333333333,11.845454545454546,14.8,6.0,0.0,False,23.754545454545458,26.7,17.0,0.0,False
AF7447077996,ZA,JNB,CD,FBM,2023-04-27,2023-05-04,3231.4,KG,12.0,M3,4 TONNER,ROAD,7,7,0,2115,6,2023,4,17,Thursday,352.5,21.07272727272727,23.6,15.7,0.1,True,22.53636363636363,25.3,15.8,0.0,False
AF7447078007,ZA,JNB,ZW,HRE,2023-05-24,2023-05-28,2371.12,KG,1.026,M3,8 TONNER,ROAD,4,4,0,1123,3,2023,5,21,Wednesday,374.3333333333333,16.863636363636363,20.3,10.1,0.0,False,18.59090909090909,21.0,13.8,0.0,False
AF7447078004,ZA,JNB,ZW,HRE,2023-05-24,2023-05-28,1811.51,KG,1.121,M3,8 TONNER,ROAD,4,4,0,1123,3,2023,5,21,Wednesday,374.3333333333333,16.863636363636363,20.3,10.1,0.0,False,18.59090909090909,21.0,13.8,0.0,False
AF7447078005,ZA,JNB,ZM,KIW,2023-05-24,2023-05-30,2176.38,KG,10.5735,M3,8 TONNER,ROAD,6,6,0,1930,5,2023,5,21,Wednesday,386.0,16.863636363636363,20.3,10.1,0.0,False,24.50909090909091,27.3,17.4,0.0,False
AF7447078006,ZA,JNB,ZM,KIW,2023-05-24,2023-05-30,735.09,KG,1.292,M3,8 TONNER,ROAD,6,6,0,1930,5,2023,5,21,Wednesday,386.0,16.863636363636363,20.3,10.1,0.0,False,24.50909090909091,27.3,17.4,0.0,False
AF7447078016,ZA,JNB,MZ,TET,2023-05-25,2023-05-30,1291.49,KG,2.337,M3,4 TONNER,ROAD,5,5,0,1501,4,2023,5,21,Thursday,375.25,17.999999999999996,20.7,12.3,0.0,False,28.254545454545458,31.0,22.4,0.0,False
AF7447078018,ZA,JNB,MZ,TET,2023-05-25,2023-05-30,540.35,KG,0.6175,M3,4 TONNER,ROAD,5,5,0,1501,4,2023,5,21,Thursday,375.25,17.999999999999996,20.7,12.3,0.0,False,28.254545454545458,31.0,22.4,0.0,False
AF7447078074,ZA,JNB,ZM,KIW,2023-05-25,2023-05-31,13674.6,KG,9.1295,M3,4 TONNER,ROAD,6,6,0,1930,5,2023,5,21,Thursday,386.0,17.999999999999996,20.7,12.3,0.0,False,24.5,27.3,17.4,0.0,False
AF7447078075,ZA,JNB,ZM,KIW,2023-05-25,2023-05-31,1509.77,KG,6.1465,M3,4 TONNER,ROAD,6,6,0,1930,5,2023,5,21,Thursday,386.0,17.999999999999996,20.7,12.3,0.0,False,24.5,27.3,17.4,0.0,False
AF7447078044,ZA,JNB,ZW,HRE,2023-05-26,2023-05-30,772.54,KG,0.5985,M3,4 TONNER,ROAD,4,4,0,1123,3,2023,5,21,Friday,374.3333333333333,12.990909090909092,17.2,7.1,0.0,False,19.745454545454542,22.4,14.5,0.0,False
AF7447078045,ZA,JNB,CD,FBM,2023-05-27,2023-06-03,3196.09,KG,4.3035,M3,12 TONNER,ROAD,7,7,0,2115,6,2023,5,21,Saturday,352.5,15.4,17.5,11.6,0.0,False,24.20909090909091,27.1,16.6,0.0,False
AF7447078046,ZA,JNB,CD,FBM,2023-05-27,2023-06-03,3090.16,KG,11.628,M3,12 TONNER,ROAD,7,7,0,2115,6,2023,5,21,Saturday,352.5,15.4,17.5,11.6,0.0,False,24.20909090909091,27.1,16.6,0.0,False
AF7447078047,ZA,JNB,ZW,HRE,2023-05-27,2023-05-31,828.18,KG,3.6385,M3,12 TONNER,ROAD,4,4,0,1123,3,2023,5,21,Saturday,374.3333333333333,15.4,17.5,11.6,0.0,False,20.863636363636363,23.3,15.5,0.0,False
AF7447078048,ZA,JNB,TZ,DAR,2023-05-27,2023-06-06,740.44,KG,1.4535,M3,12 TONNER,ROAD,10,10,0,3533,8,2023,5,21,Saturday,441.625,15.4,17.5,11.6,0.0,False,27.70909090909091,29.5,23.9,0.2,True
AF7447078048,ZA,JNB,ZW,HRE,2023-05-27,2023-05-31,27.82,KG,0.4845,M3,12 TONNER,ROAD,4,4,0,1123,3,2023,5,21,Saturday,374.3333333333333,15.4,17.5,11.6,0.0,False,20.863636363636363,23.3,15.5,0.0,False
AF7447078049,ZA,JNB,TZ,DAR,2023-05-27,2023-06-08,2626.85,KG,2.527,M3,12 TONNER,ROAD,12,10,2,3533,8,2023,5,21,Saturday,441.625,15.4,17.5,11.6,0.0,False,25.85454545454546,27.6,23.7,1.7000000000000002,True
AF7447078049,ZA,JNB,ZW,HRE,2023-05-27,2023-05-31,1667.06,KG,2.1945,M3,12 TONNER,ROAD,4,4,0,1123,3,2023,5,21,Saturday,374.3333333333333,15.4,17.5,11.6,0.0,False,20.863636363636363,23.3,15.5,0.0,False
AF7447078058,ZA,JNB,CD,FBM,2023-03-11,2023-03-18,11221.09,KG,12.0,M3,12 TONNER,ROAD,7,7,0,2115,6,2023,3,10,Saturday,352.5,24.20909090909091,27.3,17.9,0.0,False,21.972727272727273,23.9,18.5,1.9,True
AF7447078059,ZA,JNB,ZW,BBG,2023-05-30,2023-05-31,1055.02,KG,5.4435,M3,1 TONNER,ROAD,1,1,0,540,1,2023,5,22,Tuesday,540.0,14.845454545454546,17.0,10.0,0.0,False,28.5,29.1,27.1,2.5,True
AF7447078060,ZA,JNB,ZM,KIW,2023-05-30,2023-06-05,1340.71,KG,7.2105,M3,4 TONNER,ROAD,6,6,0,1930,5,2023,5,22,Tuesday,386.0,14.845454545454546,17.0,10.0,0.0,False,24.89090909090909,27.6,17.5,0.0,False
AF7447078061,ZA,JNB,ZM,KIW,2023-05-30,2023-06-05,22468.93,KG,13.794,M3,20 TONNER,ROAD,6,6,0,1930,5,2023,5,22,Tuesday,386.0,14.845454545454546,17.0,10.0,0.0,False,24.89090909090909,27.6,17.5,0.0,False
AF7447078079,ZA,JNB,CD,FBM,2023-06-02,2023-06-09,11542.09,KG,32.2145,M3,12 TONNER,ROAD,7,7,0,2115,6,2023,6,22,Friday,352.5,13.763636363636364,17.8,6.2,0.0,False,25.08181818181818,28.0,17.5,0.0,False
AF7447078081,ZA,JNB,CD,FBM,2023-06-02,2023-06-09,12281.46,KG,9.5475,M3,12 TONNER,ROAD,7,7,0,2115,6,2023,6,22,Friday,352.5,13.763636363636364,17.8,6.2,0.0,False,25.08181818181818,28.0,17.5,0.0,False
AF7447078088,ZA,JNB,ZW,HRE,2023-06-02,2023-06-06,256.0,KG,12.0,M3,1 TONNER,ROAD,4,4,0,1123,3,2023,6,22,Friday,374.3333333333333,13.763636363636364,17.8,6.2,0.0,False,23.05454545454546,25.3,19.3,0.0,False
AF7447078089,ZA,JNB,ZW,HRE,2023-06-02,2023-06-06,284.62,KG,0.152,M3,1 TONNER,ROAD,4,4,0,1123,3,2023,6,22,Friday,374.3333333333333,13.763636363636364,17.8,6.2,0.0,False,23.05454545454546,25.3,19.3,0.0,False
AF7447078090,ZA,JNB,ZW,HRE,2023-06-02,2023-06-06,646.28,KG,1.0545,M3,1 TONNER,ROAD,4,4,0,1123,3,2023,6,22,Friday,374.3333333333333,13.763636363636364,17.8,6.2,0.0,False,23.05454545454546,25.3,19.3,0.0,False
AF7447078091,ZA,JNB,ZW,HRE,2023-06-02,2023-06-06,86.67,KG,0.3895,M3,1 TONNER,ROAD,4,4,0,1123,3,2023,6,22,Friday,374.3333333333333,13.763636363636364,17.8,6.2,0.0,False,23.05454545454546,25.3,19.3,0.0,False
AF7447078095,ZA,JNB,ZM,KIW,2023-06-03,2023-06-09,2484.54,KG,13.6895,M3,8 TONNER,ROAD,6,6,0,1930,5,2023,6,22,Saturday,386.0,17.236363636363635,20.0,11.9,0.0,False,25.60909090909091,28.2,18.3,0.0,False
AF7447078096,ZA,JNB,ZM,KIW,2023-06-03,2023-06-09,706.2,KG,1.881,M3,8 TONNER,ROAD,6,6,0,1930,5,2023,6,22,Saturday,386.0,17.236363636363635,20.0,11.9,0.0,False,25.60909090909091,28.2,18.3,0.0,False
AF7447078104,ZA,JNB,TZ,DAR,2023-06-03,2023-06-13,276.06,KG,1.4155,M3,8 TONNER,ROAD,10,10,0,3533,8,2023,6,22,Saturday,441.625,17.236363636363635,20.0,11.9,0.0,False,27.854545454545452,29.8,24.1,0.0,False
AF7447078105,ZA,JNB,TZ,DAR,2023-06-03,2023-06-13,204.37,KG,0.6365,M3,8 TONNER,ROAD,10,10,0,3533,8,2023,6,22,Saturday,441.625,17.236363636363635,20.0,11.9,0.0,False,27.854545454545452,29.8,24.1,0.0,False
AF7447078106,ZA,JNB,TZ,MWZ,2023-06-03,2023-06-13,5063.24,KG,7.847,M3,8 TONNER,ROAD,10,10,0,3610,8,2023,6,22,Saturday,451.25,17.236363636363635,20.0,11.9,0.0,False,25.827272727272724,28.0,21.4,0.4,True
AF7447078117,ZA,JNB,ZW,HRE,2023-04-12,2023-04-16,2610.8,KG,11.248,M3,4 TONNER,ROAD,4,4,0,1123,3,2023,4,15,Wednesday,374.3333333333333,16.354545454545455,19.0,11.5,0.0,False,19.15454545454546,20.5,16.8,1.3000000000000005,True
AF7447078140,ZA,JNB,CD,FBM,2023-06-08,2023-06-15,10310.52,KG,36.2235,M3,12 TONNER,ROAD,7,7,0,2115,6,2023,6,23,Thursday,352.5,17.709090909090907,20.3,11.9,0.0,False,24.472727272727273,27.4,16.9,0.0,False
AF7447078141,ZA,JNB,CD,FBM,2023-06-08,2023-06-15,6203.86,KG,6.498,M3,8 TONNER,ROAD,7,7,0,2115,6,2023,6,23,Thursday,352.5,17.709090909090907,20.3,11.9,0.0,False,24.472727272727273,27.4,16.9,0.0,False
AF7447078147,ZA,JNB,ZM,KIW,2023-06-08,2023-06-14,1201.61,KG,5.396,M3,4 TONNER,ROAD,6,6,0,1930,5,2023,6,23,Thursday,386.0,17.709090909090907,20.3,11.9,0.0,False,24.972727272727273,27.7,17.7,0.0,False
AF7447078144,ZA,JNB,ZM,KIW,2023-06-08,2023-06-14,2977.81,KG,3.3155,M3,4 TONNER,ROAD,6,6,0,1930,5,2023,6,23,Thursday,386.0,17.709090909090907,20.3,11.9,0.0,False,24.972727272727273,27.7,17.7,0.0,False
AF7447078145,ZA,JNB,MZ,TET,2023-06-09,2023-06-14,681.59,KG,1.7955,M3,1 TONNER,ROAD,5,5,0,1501,4,2023,6,23,Friday,375.25,15.663636363636362,19.6,9.3,0.0,False,29.05454545454546,32.7,21.8,0.0,False
AF7447078146,ZA,JNB,MZ,TET,2023-06-09,2023-06-14,754.35,KG,1.0355,M3,1 TONNER,ROAD,5,5,0,1501,4,2023,6,23,Friday,375.25,15.663636363636362,19.6,9.3,0.0,False,29.05454545454546,32.7,21.8,0.0,False
AF7447078154,ZA,JNB,ZW,BBG,2023-06-09,2023-06-10,111.28,KG,0.437,M3,1 TONNER,ROAD,1,1,0,540,1,2023,6,23,Friday,540.0,15.663636363636362,19.6,9.3,0.0,False,28.30909090909091,28.8,27.9,0.4,True
AF7447078155,ZA,JNB,CD,FBM,2023-06-10,2023-06-17,25951.78,KG,101.916,M3,4 TONNER,ROAD,7,7,0,2115,6,2023,6,23,Saturday,352.5,12.509090909090911,16.8,4.7,0.0,False,23.154545454545453,25.9,16.3,0.0,False
AF7447078164,ZA,JNB,MZ,TET,2023-06-10,2023-06-15,169.06,KG,0.4275,M3,4 TONNER,ROAD,5,5,0,1501,4,2023,6,23,Saturday,375.25,12.509090909090911,16.8,4.7,0.0,False,29.481818181818177,33.0,22.5,0.0,False
AF7447078164,ZA,JNB,ZW,HRE,2023-06-10,2023-06-14,339.19,KG,0.7885,M3,4 TONNER,ROAD,4,4,0,1123,3,2023,6,23,Saturday,374.3333333333333,12.509090909090911,16.8,4.7,0.0,False,22.7,25.2,17.5,0.0,False
AF7447078165,ZA,JNB,ZW,HRE,2023-06-10,2023-06-14,1200.54,KG,4.5505,M3,4 TONNER,ROAD,4,4,0,1123,3,2023,6,23,Saturday,374.3333333333333,12.509090909090911,16.8,4.7,0.0,False,22.7,25.2,17.5,0.0,False
AF7447078167,ZA,JNB,ZW,HRE,2023-06-13,2023-06-17,94.16,KG,0.133,M3,4 TONNER,ROAD,4,4,0,1123,3,2023,6,24,Tuesday,374.3333333333333,8.80909090909091,12.0,2.6,0.0,False,21.245454545454542,23.6,16.8,0.0,False
AF7447078168,ZA,JNB,ZW,HRE,2023-06-13,2023-06-17,1204.82,KG,1.482,M3,4 TONNER,ROAD,4,4,0,1123,3,2023,6,24,Tuesday,374.3333333333333,8.80909090909091,12.0,2.6,0.0,False,21.245454545454542,23.6,16.8,0.0,False
AF7447078169,ZA,JNB,ZW,HRE,2023-06-13,2023-06-17,113.42,KG,0.1235,M3,4 TONNER,ROAD,4,4,0,1123,3,2023,6,24,Tuesday,374.3333333333333,8.80909090909091,12.0,2.6,0.0,False,21.245454545454542,23.6,16.8,0.0,False
AF7447078170,ZA,JNB,CD,FBM,2023-06-10,2023-06-17,5505.15,KG,5.548,M3,4 TONNER,ROAD,7,7,0,2115,6,2023,6,23,Saturday,352.5,12.509090909090911,16.8,4.7,0.0,False,23.154545454545453,25.9,16.3,0.0,False
AF7447078177,ZA,JNB,ZM,KIW,2023-06-14,2023-06-20,1206.96,KG,4.541,M3,4 TONNER,ROAD,6,6,0,1930,5,2023,6,24,Wednesday,386.0,12.918181818181818,16.2,5.8,0.0,False,23.027272727272727,25.9,15.5,0.0,False
AF7447078174,ZA,JNB,ZM,KIW,2023-06-14,2023-06-20,2278.03,KG,2.356,M3,4 TONNER,ROAD,6,6,0,1930,5,2023,6,24,Wednesday,386.0,12.918181818181818,16.2,5.8,0.0,False,23.027272727272727,25.9,15.5,0.0,False
AF7447078174,ZA,JNB,CD,FBM,2023-06-14,2023-06-21,4627.75,KG,10.4405,M3,8 TONNER,ROAD,7,7,0,2115,6,2023,6,24,Wednesday,352.5,12.918181818181818,16.2,5.8,0.0,False,22.72727272727273,26.0,14.6,0.0,False
AF7447078177,ZA,JNB,CD,FBM,2023-06-14,2023-06-21,1287.21,KG,3.3535,M3,4 TONNER,ROAD,7,7,0,2115,6,2023,6,24,Wednesday,352.5,12.918181818181818,16.2,5.8,0.0,False,22.72727272727273,26.0,14.6,0.0,False
AF7447078187,ZA,JNB,ZW,HRE,2023-06-07,2023-06-11,2610.8,KG,12.0,M3,4 TONNER,ROAD,4,4,0,1123,3,2023,6,23,Wednesday,374.3333333333333,16.481818181818177,19.6,10.0,0.0,False,22.09090909090909,24.1,17.7,0.0,False
AF7447078184,ZA,JNB,ZW,HRE,2023-06-15,2023-06-19,759.7,KG,3.325,M3,4 TONNER,ROAD,4,4,0,1123,3,2023,6,24,Thursday,374.3333333333333,14.163636363636364,17.1,7.7,0.0,False,20.381818181818183,23.4,13.9,0.0,False
AF7447078185,ZA,JNB,ZW,HRE,2023-06-15,2023-06-19,460.1,KG,0.8645,M3,4 TONNER,ROAD,4,4,0,1123,3,2023,6,24,Thursday,374.3333333333333,14.163636363636364,17.1,7.7,0.0,False,20.381818181818183,23.4,13.9,0.0,False
AF7447078186,ZA,JNB,ZM,KIW,2023-06-15,2023-06-21,3712.9,KG,15.5705,M3,4 TONNER,ROAD,6,6,0,1930,5,2023,6,24,Thursday,386.0,14.163636363636364,17.1,7.7,0.0,False,22.636363636363637,25.8,14.6,0.0,False
AF7447078187,ZA,JNB,ZM,KIW,2023-06-15,2023-06-21,7440.78,KG,6.1655,M3,4 TONNER,ROAD,6,6,0,1930,5,2023,6,24,Thursday,386.0,14.163636363636364,17.1,7.7,0.0,False,22.636363636363637,25.8,14.6,0.0,False
AF7447078190,ZA,JNB,TZ,DAR,2023-06-17,2023-06-27,237.54,KG,1.0165,M3,4 TONNER,ROAD,10,10,0,3533,8,2023,6,24,Saturday,441.625,15.4,19.1,8.3,0.0,False,27.436363636363637,29.3,23.5,0.0,False
AF7447078191,ZA,JNB,TZ,DAR,2023-06-17,2023-06-27,400.18,KG,0.2565,M3,4 TONNER,ROAD,10,10,0,3533,8,2023,6,24,Saturday,441.625,15.4,19.1,8.3,0.0,False,27.436363636363637,29.3,23.5,0.0,False
AF7447078197,ZA,JNB,TZ,DAR,2023-06-17,2023-06-27,1462.69,KG,1.786,M3,4 TONNER,ROAD,10,10,0,3533,8,2023,6,24,Saturday,441.625,15.4,19.1,8.3,0.0,False,27.436363636363637,29.3,23.5,0.0,False
AF7447078194,ZA,JNB,CD,FBM,2023-06-21,2023-06-28,20514.04,KG,18.069,M3,20 TONNER,ROAD,7,7,0,2115,6,2023,6,25,Wednesday,352.5,14.781818181818185,18.4,5.8,0.0,False,23.636363636363637,27.2,14.6,0.0,False
AF7447078195,ZA,JNB,CD,FBM,2023-06-21,2023-06-28,5614.29,KG,17.366,M3,8 TONNER,ROAD,7,7,0,2115,6,2023,6,25,Wednesday,352.5,14.781818181818185,18.4,5.8,0.0,False,23.636363636363637,27.2,14.6,0.0,False
AF7447078701,ZA,JNB,ZM,KIW,2023-06-22,2023-06-28,1007.94,KG,2.812,M3,1 TONNER,ROAD,6,6,0,1930,5,2023,6,25,Thursday,386.0,15.309090909090909,18.7,7.1,0.0,False,24.00909090909091,27.1,14.8,0.0,False
AF7447078707,ZA,JNB,ZM,KIW,2023-06-22,2023-06-28,786.45,KG,0.8075,M3,1 TONNER,ROAD,6,6,0,1930,5,2023,6,25,Thursday,386.0,15.309090909090909,18.7,7.1,0.0,False,24.00909090909091,27.1,14.8,0.0,False
AF7447078704,ZA,JNB,ZM,KIW,2023-06-22,2023-06-28,2842.99,KG,8.436,M3,1 TONNER,ROAD,6,6,0,1930,5,2023,6,25,Thursday,386.0,15.309090909090909,18.7,7.1,0.0,False,24.00909090909091,27.1,14.8,0.0,False
AF7447078705,ZA,JNB,ZM,KIW,2023-06-22,2023-06-28,1338.57,KG,1.425,M3,1 TONNER,ROAD,6,6,0,1930,5,2023,6,25,Thursday,386.0,15.309090909090909,18.7,7.1,0.0,False,24.00909090909091,27.1,14.8,0.0,False
AF7447078708,ZA,JNB,CD,FBM,2023-06-22,2023-06-29,356.31,KG,4.921,M3,1 TONNER,ROAD,7,7,0,2115,6,2023,6,25,Thursday,352.5,15.309090909090909,18.7,7.1,0.0,False,23.818181818181817,27.4,15.6,0.0,False
